cliente_id,data,valor,tipo
116,2023-12-15,178.95,compra
117,2022-01-30,168.02,compra
117,2022-02-17,198.54,mensalidade
117,2022-02-13,104.04,compra
117,2022-01-29,21.97,cashback
117,2022-02-17,261.32,mensalidade
117,2022-03-15,13.3,cashback
117,2022-04-10,75.23,compra
117,2022-04-03,156.21,mensalidade
117,2022-05-20,152.49,mensalidade
117,2022-05-21,137.06,mensalidade
117,2022-05-15,198.74,mensalidade
117,2022-06-01,123.45,mensalidade
117,2022-06-14,69.42,compra
117,2022-06-15,163.46,compra
117,2022-06-27,20.28,cashback
117,2022-07-11,209.8,compra
117,2022-07-12,118.4,compra
117,2022-08-19,174.72,compra
117,2022-07-28,-263.92,reembolso
117,2022-07-24,263.1,compra
117,2022-09-09,238.87,mensalidade
117,2022-09-02,2.99,cashback
117,2022-10-18,124.15,mensalidade
117,2022-10-09,256.85,mensalidade
117,2022-10-07,29.53,compra
117,2022-10-29,146.01,compra
117,2022-10-27,102.81,compra
117,2022-10-30,176.48,compra
117,2022-12-10,15.19,mensalidade
117,2022-12-01,247.74,compra
117,2023-01-18,149.82,compra
117,2023-01-21,64.61,compra
117,2023-02-12,92.15,compra
117,2023-02-15,17.93,cashback
117,2023-02-19,86.34,mensalidade
117,2023-02-09,289.72,mensalidade
117,2023-02-20,140.43,compra
117,2023-03-18,271.14,compra
117,2023-03-13,163.6,compra
117,2023-03-18,20.62,cashback
117,2023-03-20,200.95,mensalidade
117,2023-03-21,111.99,compra
117,2023-04-06,207.22,compra
117,2023-04-26,118.53,compra
117,2023-04-27,23.02,mensalidade
117,2023-05-20,133.41,compra
117,2023-04-28,54.16,mensalidade
117,2023-06-08,115.87,compra
117,2023-07-03,147.2,compra
117,2023-07-16,77.41,compra
117,2023-07-05,19.47,cashback
117,2023-08-19,117.63,mensalidade
117,2023-08-07,52.05,compra
117,2023-09-09,78.58,mensalidade
117,2023-09-17,158.62,mensalidade
117,2023-09-03,130.01,mensalidade
117,2023-08-29,173.37,compra
117,2023-09-15,15.92,cashback
117,2023-09-24,71.76,compra
117,2023-10-17,101.01,compra
117,2023-10-20,219.02,compra
117,2023-10-31,83.59,compra
117,2023-12-21,273.4,compra
117,2023-12-16,36.41,mensalidade
117,2024-01-15,216.15,compra
117,2023-12-31,141.68,compra
118,2023-04-07,72.23,compra
118,2023-04-09,156.37,compra
118,2023-04-07,85.98,mensalidade
118,2023-05-16,10.58,cashback
118,2023-06-05,11.95,cashback
118,2023-07-27,209.21,compra
118,2023-08-27,99.94,compra
118,2023-08-16,168.39,mensalidade
118,2023-08-04,212.51,compra
118,2023-08-09,154.19,mensalidade
118,2023-09-04,18.05,cashback
118,2023-10-21,146.75,compra
118,2023-10-04,192.94,compra
118,2023-10-18,50.03,mensalidade
118,2023-10-06,264.69,mensalidade
118,2023-10-11,0.12,cashback
118,2023-11-05,95.22,mensalidade
118,2023-12-24,142.46,compra
118,2023-12-03,1.34,compra
118,2023-12-27,109.38,compra
119,2022-06-10,171.73,mensalidade
119,2022-07-05,277.26,compra
119,2022-08-03,196.71,compra
119,2022-08-13,115.18,compra
119,2022-08-21,30.63,mensalidade
119,2022-09-06,253.62,compra
119,2022-09-16,111.58,compra
119,2022-09-18,-171.51,reembolso
119,2022-09-20,115.39,compra
119,2022-11-03,181.4,compra
119,2022-10-27,249.43,mensalidade
119,2022-10-27,208.17,compra
119,2022-12-13,128.58,compra
119,2022-12-02,255.82,compra
119,2022-12-23,29.78,cashback
119,2023-01-01,229.26,compra
119,2023-01-03,117.7,compra
119,2022-12-18,216.33,compra
119,2022-12-19,228.34,compra
119,2023-02-09,130.03,compra
119,2023-01-16,297.83,compra
119,2023-02-01,245.24,compra
119,2023-01-22,133.95,mensalidade
119,2023-02-07,117.62,compra
119,2023-02-25,226.3,compra
119,2023-02-21,323.74,compra
119,2023-03-16,54.88,compra
119,2023-04-08,185.34,mensalidade
119,2023-03-19,214.74,compra
119,2023-03-22,248.59,compra
119,2023-04-01,215.61,mensalidade
119,2023-04-27,112.58,compra
119,2023-05-08,46.84,compra
119,2023-05-04,125.87,mensalidade
119,2023-04-21,-212.65,reembolso
119,2023-06-06,104.49,compra
119,2023-05-19,262.69,mensalidade
119,2023-05-21,139.94,mensalidade
119,2023-06-11,99.8,compra
119,2023-06-28,1.43,cashback
119,2023-06-29,194.47,compra
119,2023-06-22,-131.88,reembolso
119,2023-07-23,115.57,mensalidade
119,2023-07-29,310.68,compra
119,2023-07-19,104.03,compra
119,2023-08-09,123.14,compra
119,2023-07-26,195.7,compra
119,2023-08-30,261.25,mensalidade
119,2023-10-02,187.6,mensalidade
119,2023-10-31,158.27,compra
119,2023-11-09,322.51,compra
119,2023-12-08,119.54,compra
119,2023-11-25,119.92,compra
119,2023-12-03,105.11,compra
119,2023-12-18,182.4,compra
120,2022-06-08,82.36,compra
120,2022-05-27,63.44,compra
120,2022-06-05,122.91,mensalidade
120,2022-07-08,27.39,compra
120,2022-07-13,171.54,mensalidade
120,2022-07-17,182.62,compra
120,2022-08-14,196.48,compra
120,2022-08-19,220.13,compra
120,2022-08-07,-125.06,reembolso
120,2022-09-10,250.19,compra
120,2022-09-06,240.92,mensalidade
120,2022-10-21,72.17,compra
120,2022-10-07,146.99,mensalidade
120,2022-09-30,25.8,compra
120,2022-11-21,251.5,mensalidade
120,2022-12-15,218.57,compra
120,2022-12-05,271.97,compra
120,2022-11-29,3.59,cashback
120,2022-11-24,189.93,compra
120,2023-01-14,110.06,mensalidade
120,2022-12-27,0.14,compra
120,2023-01-05,231.23,compra
120,2023-01-07,56.25,mensalidade
120,2023-02-14,179.0,compra
120,2023-02-14,109.21,compra
120,2023-01-26,164.57,compra
120,2023-01-27,221.35,compra
120,2023-01-28,-164.8,reembolso
120,2023-03-08,-342.13,reembolso
120,2023-03-18,80.94,compra
120,2023-03-14,313.21,mensalidade
120,2023-02-27,126.15,compra
120,2023-03-26,94.63,compra
120,2023-04-04,144.54,mensalidade
120,2023-05-04,37.46,compra
120,2023-04-30,101.11,compra
120,2023-06-20,130.74,compra
120,2023-06-05,171.16,compra
120,2023-05-27,155.1,compra
120,2023-05-31,190.15,mensalidade
120,2023-06-19,147.69,mensalidade
120,2023-07-17,239.87,mensalidade
120,2023-07-09,204.16,compra
120,2023-07-02,183.62,compra
120,2023-07-18,254.4,compra
120,2023-08-11,-254.39,reembolso
120,2023-08-01,160.81,compra
120,2023-08-17,122.4,mensalidade
120,2023-08-18,168.16,compra
120,2023-08-18,140.91,mensalidade
120,2023-09-04,119.39,compra
120,2023-09-08,164.97,compra
120,2023-09-14,181.07,compra
120,2023-09-12,200.05,mensalidade
120,2023-10-09,268.77,compra
120,2023-10-10,172.71,compra
120,2023-10-02,149.43,compra
120,2023-09-28,229.02,mensalidade
120,2023-10-27,87.95,compra
120,2023-10-27,-0.64,reembolso
120,2023-11-01,28.11,compra
120,2023-11-08,188.78,compra
120,2023-12-01,125.86,compra
120,2023-12-14,13.15,cashback
120,2023-11-28,86.24,compra
120,2023-11-24,24.63,cashback
120,2024-01-16,30.86,compra
121,2023-05-20,196.96,compra
121,2023-06-08,150.52,mensalidade
121,2023-06-29,274.63,compra
121,2023-08-12,229.41,compra
121,2023-08-14,66.25,compra
121,2023-08-03,204.24,compra
121,2023-07-28,186.38,compra
121,2023-09-12,144.71,compra
121,2023-09-12,197.59,mensalidade
121,2023-08-27,100.94,compra
121,2023-10-15,158.25,mensalidade
121,2023-11-17,15.19,cashback
121,2023-11-08,89.95,compra
121,2023-11-18,126.04,compra
121,2023-11-07,113.0,mensalidade
121,2023-10-30,181.01,compra
121,2023-12-15,251.57,compra
121,2023-12-09,50.39,mensalidade
121,2023-12-09,183.48,compra
121,2024-01-01,110.27,compra
121,2024-01-10,223.84,compra
121,2024-01-03,182.49,compra
121,2024-01-18,33.18,mensalidade
121,2024-01-20,165.04,mensalidade
122,2022-07-06,140.56,mensalidade
122,2022-06-19,57.44,compra
122,2022-07-13,111.23,mensalidade
122,2022-06-20,161.47,compra
122,2022-07-02,113.39,compra
122,2022-07-31,233.74,mensalidade
122,2022-08-29,139.87,compra
122,2022-09-15,105.91,compra
122,2022-08-31,165.86,compra
122,2022-09-02,176.02,mensalidade
122,2022-09-20,224.65,compra
122,2022-09-20,155.08,compra
122,2022-09-24,163.79,compra
122,2022-10-06,172.7,compra
122,2022-11-16,12.58,cashback
122,2022-11-10,276.99,compra
122,2022-10-24,182.0,mensalidade
122,2022-12-02,163.27,mensalidade
122,2022-11-23,113.39,mensalidade
122,2022-11-28,235.72,compra
122,2022-12-11,26.19,mensalidade
122,2023-01-03,166.32,compra
122,2023-01-12,-24.8,reembolso
122,2022-12-22,101.93,compra
122,2023-01-06,215.81,compra
122,2023-02-09,17.68,cashback
122,2023-02-05,164.42,mensalidade
122,2023-02-09,73.51,compra
122,2023-02-05,145.88,compra
122,2023-03-06,180.03,compra
122,2023-03-06,224.7,compra
122,2023-03-08,190.26,compra
122,2023-03-18,-215.81,reembolso
122,2023-02-24,45.08,compra
122,2023-03-20,162.59,compra
122,2023-03-31,22.81,cashback
122,2023-03-27,15.77,compra
122,2023-04-03,133.61,compra
122,2023-04-06,18.08,cashback
122,2023-05-08,239.65,compra
122,2023-05-10,159.14,mensalidade
122,2023-04-30,150.14,compra
122,2023-05-13,173.62,compra
122,2023-05-29,181.59,mensalidade
122,2023-05-20,85.48,compra
122,2023-05-19,113.26,compra
122,2023-06-20,14.96,compra
122,2023-06-23,101.94,mensalidade
122,2023-07-15,68.5,compra
122,2023-06-30,84.83,compra
122,2023-06-30,323.24,mensalidade
122,2023-07-19,234.37,mensalidade
122,2023-08-12,70.09,mensalidade
122,2023-08-16,52.21,compra
122,2023-08-08,106.22,compra
122,2023-07-29,49.89,compra
122,2023-08-22,171.47,compra
122,2023-09-01,170.08,compra
122,2023-08-30,83.75,compra
122,2023-08-30,204.85,compra
122,2023-09-30,204.94,mensalidade
122,2023-09-20,98.65,compra
122,2023-10-10,81.38,compra
122,2023-09-26,-119.22,reembolso
122,2023-10-26,194.46,mensalidade
122,2023-11-08,314.33,mensalidade
122,2023-12-07,192.46,compra
122,2023-11-21,-64.14,reembolso
122,2023-12-11,175.73,compra
122,2024-01-15,159.32,mensalidade
123,2023-04-03,154.69,mensalidade
123,2023-04-10,51.77,compra
123,2023-04-05,175.5,compra
123,2023-05-17,148.33,mensalidade
123,2023-05-31,61.24,compra
123,2023-06-13,287.02,compra
123,2023-06-20,54.06,compra
123,2023-07-18,185.82,mensalidade
123,2023-07-16,138.78,compra
123,2023-07-28,123.16,compra
123,2023-07-13,250.16,compra
123,2023-07-30,223.27,compra
123,2023-08-21,13.91,cashback
123,2023-08-14,87.74,compra
123,2023-08-30,114.53,mensalidade
123,2023-09-09,128.38,mensalidade
123,2023-09-11,224.77,compra
123,2023-09-17,179.59,compra
123,2023-09-11,227.64,mensalidade
123,2023-10-18,49.34,compra
123,2023-10-03,234.95,mensalidade
123,2023-10-25,263.12,compra
123,2023-11-02,92.57,mensalidade
123,2023-11-21,21.37,cashback
123,2023-11-20,255.28,mensalidade
123,2023-11-05,106.9,compra
123,2023-12-15,6.76,cashback
123,2023-12-16,168.15,mensalidade
123,2023-12-25,12.49,compra
123,2024-01-04,233.76,compra
123,2024-01-18,83.25,mensalidade
123,2024-01-08,13.12,cashback
124,2022-07-04,205.06,compra
124,2022-06-27,193.82,compra
124,2022-07-06,20.26,cashback
124,2022-08-16,92.21,mensalidade
124,2022-08-27,174.96,compra
124,2022-08-30,218.66,compra
124,2022-08-29,104.6,compra
124,2022-08-22,294.12,compra
124,2022-08-30,134.56,compra
124,2022-10-03,7.43,compra
124,2022-10-16,134.15,mensalidade
124,2022-09-28,254.05,mensalidade
124,2022-10-10,7.88,cashback
124,2022-10-14,73.14,mensalidade
124,2022-11-12,181.35,mensalidade
124,2022-11-24,67.23,mensalidade
124,2022-12-09,64.35,compra
124,2022-12-01,8.72,cashback
124,2022-11-29,277.13,compra
124,2022-11-23,190.09,compra
124,2023-01-15,155.07,mensalidade
124,2023-01-06,91.73,compra
124,2023-01-05,217.62,compra
124,2023-01-03,198.3,mensalidade
124,2022-12-27,283.94,mensalidade
124,2023-02-15,-77.93,reembolso
124,2023-01-23,68.99,compra
124,2023-02-10,9.2,compra
124,2023-03-09,192.07,compra
124,2023-03-18,169.51,compra
124,2023-03-02,120.28,compra
124,2023-04-11,7.92,compra
124,2023-04-07,264.69,compra
124,2023-03-31,165.32,mensalidade
124,2023-03-27,245.54,compra
124,2023-05-03,254.09,compra
124,2023-04-29,189.66,compra
124,2023-05-10,201.55,compra
124,2023-05-07,102.21,compra
124,2023-06-11,158.83,mensalidade
124,2023-06-14,230.07,mensalidade
124,2023-06-07,87.47,compra
124,2023-05-26,223.75,compra
124,2023-07-11,218.11,compra
124,2023-08-17,215.84,mensalidade
124,2023-07-26,153.32,compra
124,2023-08-08,92.82,compra
124,2023-08-05,293.56,mensalidade
124,2023-07-27,258.88,mensalidade
124,2023-08-29,155.18,mensalidade
124,2023-09-10,16.96,cashback
124,2023-09-07,129.59,compra
124,2023-09-15,13.63,mensalidade
124,2023-10-18,143.35,mensalidade
124,2023-10-15,190.35,compra
124,2023-10-04,106.7,compra
124,2023-10-09,125.65,mensalidade
124,2023-10-14,124.97,compra
124,2023-11-06,159.88,mensalidade
124,2023-12-02,132.66,compra
124,2023-12-05,8.37,cashback
124,2023-12-28,15.96,cashback
124,2023-12-25,186.06,mensalidade
125,2023-01-25,166.77,mensalidade
125,2023-01-11,8.25,compra
125,2023-01-11,200.95,compra
125,2023-02-25,61.64,compra
125,2023-02-24,184.68,compra
125,2023-01-31,18.82,cashback
125,2023-03-27,34.83,mensalidade
125,2023-03-13,220.85,compra
125,2023-04-23,292.53,compra
125,2023-04-06,127.89,compra
125,2023-04-17,184.7,mensalidade
125,2023-05-06,114.73,compra
125,2023-05-19,60.68,compra
125,2023-06-04,229.03,compra
125,2023-06-09,186.74,mensalidade
125,2023-06-04,97.45,compra
125,2023-05-31,63.73,mensalidade
125,2023-06-01,297.89,mensalidade
125,2023-06-28,45.39,compra
125,2023-07-05,197.93,compra
125,2023-08-11,164.05,compra
125,2023-08-12,211.6,compra
125,2023-08-14,270.49,compra
125,2023-09-10,46.65,compra
125,2023-09-17,7.15,cashback
125,2023-09-25,140.91,mensalidade
125,2023-08-29,277.93,mensalidade
125,2023-10-03,117.99,compra
125,2023-10-06,103.35,mensalidade
125,2023-10-28,18.21,compra
125,2023-11-05,96.12,compra
125,2023-12-19,195.03,mensalidade
125,2023-12-15,141.4,compra
125,2023-12-03,94.28,compra
125,2024-01-20,299.14,compra
126,2023-01-16,127.5,mensalidade
126,2022-12-22,159.87,mensalidade
126,2022-12-23,89.75,compra
126,2023-01-18,60.17,compra
126,2023-02-01,205.94,compra
126,2023-03-03,21.39,compra
126,2023-03-21,187.83,compra
126,2023-02-24,67.8,compra
126,2023-03-22,17.59,cashback
126,2023-03-07,67.09,compra
126,2023-04-12,81.56,compra
126,2023-04-12,128.11,compra
126,2023-04-19,54.53,compra
126,2023-05-04,3.35,mensalidade
126,2023-05-29,135.71,compra
126,2023-05-25,210.23,compra
126,2023-07-15,168.1,compra
126,2023-07-08,239.43,compra
126,2023-06-25,1.14,cashback
126,2023-07-08,118.54,mensalidade
126,2023-07-13,152.74,compra
126,2023-08-15,81.63,compra
126,2023-08-07,156.17,compra
126,2023-07-30,234.46,compra
126,2023-08-06,190.2,compra
126,2023-08-19,246.97,compra
126,2023-08-29,172.65,compra
126,2023-09-25,141.84,compra
126,2023-10-16,271.55,compra
126,2023-10-17,159.33,compra
126,2023-10-02,291.59,mensalidade
126,2023-10-02,222.8,mensalidade
126,2023-11-14,9.71,cashback
126,2023-11-03,133.95,compra
126,2023-11-16,270.71,compra
126,2023-11-14,239.47,compra
126,2023-11-14,208.94,compra
126,2023-12-05,199.51,compra
126,2023-11-28,4.78,cashback
126,2023-12-25,63.34,mensalidade
126,2023-12-27,168.69,compra
127,2022-07-26,31.93,cashback
127,2022-08-01,83.1,compra
127,2022-08-26,128.73,mensalidade
127,2022-09-14,123.23,compra
127,2022-09-05,195.25,mensalidade
127,2022-08-19,171.8,compra
127,2022-10-05,232.44,mensalidade
127,2022-09-29,173.34,compra
127,2022-10-10,16.71,cashback
127,2022-09-21,149.95,compra
127,2022-11-04,245.73,mensalidade
127,2022-10-31,150.8,mensalidade
127,2022-11-02,94.9,compra
127,2022-11-26,203.56,compra
127,2022-12-16,141.03,compra
127,2022-12-29,221.72,mensalidade
127,2023-01-02,69.23,mensalidade
127,2023-02-13,255.29,compra
127,2023-01-27,134.11,compra
127,2023-01-18,251.97,compra
127,2023-02-19,223.98,compra
127,2023-03-16,107.37,compra
127,2023-03-13,84.46,mensalidade
127,2023-03-11,78.49,compra
127,2023-03-15,61.68,compra
127,2023-04-09,242.92,mensalidade
127,2023-04-26,135.21,compra
127,2023-05-05,28.49,cashback
127,2023-05-27,98.3,mensalidade
127,2023-06-07,111.72,compra
127,2023-06-09,191.25,compra
127,2023-05-29,279.75,mensalidade
127,2023-07-05,108.41,compra
127,2023-08-14,213.93,mensalidade
127,2023-08-01,150.49,compra
127,2023-08-18,192.24,compra
127,2023-08-30,88.53,compra
127,2023-08-26,20.49,cashback
127,2023-08-27,129.02,compra
127,2023-10-14,11.51,cashback
127,2023-10-27,147.37,compra
127,2023-10-24,197.29,mensalidade
127,2023-12-02,137.49,mensalidade
127,2023-12-08,11.59,cashback
127,2024-01-15,140.02,compra
127,2024-01-12,138.14,compra
127,2024-01-11,190.42,mensalidade
128,2023-06-12,120.64,compra
128,2023-05-19,118.77,mensalidade
128,2023-05-26,8.92,cashback
128,2023-06-14,195.68,mensalidade
128,2023-07-14,160.99,compra
128,2023-08-02,24.52,cashback
128,2023-08-10,23.34,cashback
128,2023-07-31,168.66,mensalidade
128,2023-08-13,142.51,compra
128,2023-09-09,150.74,compra
128,2023-08-31,103.06,compra
128,2023-09-15,89.91,compra
128,2023-10-14,79.62,compra
128,2023-11-09,136.06,mensalidade
128,2023-10-26,38.46,mensalidade
128,2023-11-20,275.97,mensalidade
128,2023-11-29,30.26,cashback
128,2023-12-01,71.81,mensalidade
128,2023-12-07,301.01,compra
128,2023-12-11,72.78,compra
128,2024-01-10,15.12,cashback
128,2023-12-28,180.89,compra
128,2024-01-01,157.92,compra
128,2024-01-09,108.21,compra
128,2023-12-18,104.65,mensalidade
129,2022-06-23,214.87,compra
129,2022-07-23,247.82,mensalidade
129,2022-07-17,16.5,compra
129,2022-08-03,170.16,compra
129,2022-08-15,197.93,mensalidade
129,2022-09-23,16.46,cashback
129,2022-09-12,44.86,mensalidade
129,2022-10-21,191.29,mensalidade
129,2022-10-05,23.52,cashback
129,2022-10-06,88.02,compra
129,2022-11-10,107.39,mensalidade
129,2022-11-19,166.0,mensalidade
129,2022-12-30,144.64,compra
129,2022-12-22,107.78,compra
129,2023-01-28,59.82,compra
129,2023-01-13,113.94,compra
129,2023-01-17,10.14,compra
129,2023-01-18,199.39,mensalidade
129,2023-02-11,96.13,mensalidade
129,2023-02-08,21.25,cashback
129,2023-03-29,132.77,compra
129,2023-03-13,161.29,compra
129,2023-03-28,28.0,compra
129,2023-03-12,205.55,compra
129,2023-03-09,355.82,compra
129,2023-04-16,121.1,compra
129,2023-05-08,159.8,compra
129,2023-05-15,169.62,mensalidade
129,2023-05-31,50.6,compra
129,2023-06-29,68.75,mensalidade
129,2023-07-01,193.06,compra
129,2023-06-21,88.06,compra
129,2023-06-10,132.11,mensalidade
129,2023-07-03,161.47,mensalidade
129,2023-08-23,196.03,mensalidade
129,2023-08-22,13.63,cashback
129,2023-08-23,138.27,compra
129,2023-08-10,337.93,compra
129,2023-08-05,225.99,compra
129,2023-09-09,123.19,compra
129,2023-09-11,139.17,compra
129,2023-09-25,294.92,compra
129,2023-09-30,196.33,compra
129,2023-10-04,237.17,compra
129,2023-10-15,121.26,mensalidade
129,2023-11-16,112.38,compra
129,2023-11-22,269.88,compra
129,2023-11-11,144.94,compra
129,2023-11-07,143.71,mensalidade
129,2023-11-05,116.27,compra
129,2023-12-08,233.6,compra
129,2023-12-21,-242.4,reembolso
129,2023-12-06,165.49,compra
130,2023-05-21,64.35,compra
130,2023-06-11,107.79,compra
130,2023-06-22,251.79,compra
130,2023-06-12,16.74,cashback
130,2023-06-24,234.5,compra
130,2023-06-19,181.8,mensalidade
130,2023-07-02,73.64,compra
130,2023-07-06,19.06,cashback
130,2023-07-21,146.78,compra
130,2023-07-05,109.84,mensalidade
130,2023-08-25,116.2,compra
130,2023-08-24,-232.22,reembolso
130,2023-09-07,170.08,compra
130,2023-09-21,164.35,compra
130,2023-09-13,279.32,compra
130,2023-10-03,97.25,compra
130,2023-10-12,143.04,mensalidade
130,2023-10-26,103.35,compra
130,2023-10-05,188.94,compra
130,2023-11-04,165.79,mensalidade
130,2023-11-24,122.77,compra
130,2023-11-07,131.94,mensalidade
130,2023-11-21,223.25,compra
130,2023-11-19,244.91,compra
130,2023-12-12,107.45,mensalidade
130,2023-12-04,360.59,compra
130,2024-01-23,48.67,compra
130,2024-01-02,70.83,compra
130,2023-12-29,128.57,compra
130,2024-01-07,93.3,compra
131,2022-10-14,84.45,mensalidade
131,2022-10-26,242.68,mensalidade
131,2022-10-21,191.92,compra
131,2022-11-18,157.42,mensalidade
131,2022-11-25,110.24,compra
131,2022-12-09,73.75,mensalidade
131,2022-12-07,70.49,compra
131,2022-12-22,242.23,mensalidade
131,2022-12-11,238.52,mensalidade
131,2023-01-29,130.33,compra
131,2023-01-19,42.99,compra
131,2023-01-28,19.9,cashback
131,2023-03-01,130.61,compra
131,2023-02-19,226.98,compra
131,2023-03-30,69.35,compra
131,2023-03-26,156.8,compra
131,2023-03-15,6.3,cashback
131,2023-03-09,95.26,mensalidade
131,2023-04-24,93.54,compra
131,2023-05-08,129.15,compra
131,2023-06-14,249.78,mensalidade
131,2023-06-22,160.84,mensalidade
131,2023-06-18,21.22,cashback
131,2023-07-28,155.97,compra
131,2023-08-01,118.67,compra
131,2023-07-26,0.6,mensalidade
131,2023-07-29,73.03,compra
131,2023-07-30,150.02,compra
131,2023-08-07,163.24,mensalidade
131,2023-09-23,227.29,compra
131,2023-09-26,25.19,mensalidade
131,2023-09-19,319.39,compra
131,2023-10-19,1.36,compra
131,2023-10-28,14.5,cashback
131,2023-10-18,104.95,compra
131,2023-12-05,74.27,mensalidade
131,2023-11-24,273.26,mensalidade
131,2023-12-25,107.88,compra
132,2022-11-09,20.16,mensalidade
132,2022-11-06,52.92,compra
132,2022-12-16,237.8,compra
132,2022-12-11,56.25,compra
132,2022-12-29,38.49,compra
132,2022-12-15,164.73,compra
132,2022-12-05,128.61,mensalidade
132,2023-01-11,185.87,mensalidade
132,2023-02-14,119.0,compra
132,2023-02-05,207.0,compra
132,2023-02-09,46.18,compra
132,2023-02-04,33.03,mensalidade
132,2023-02-11,171.92,mensalidade
132,2023-03-05,128.73,compra
132,2023-04-28,114.93,compra
132,2023-04-27,198.93,mensalidade
132,2023-04-09,334.0,mensalidade
132,2023-04-24,3.47,cashback
132,2023-05-14,253.13,compra
132,2023-05-10,202.51,compra
132,2023-05-29,111.64,compra
132,2023-06-20,280.35,compra
132,2023-06-27,53.32,mensalidade
132,2023-06-25,182.97,compra
132,2023-07-17,135.09,compra
132,2023-07-11,111.65,mensalidade
132,2023-07-14,62.91,compra
132,2023-08-11,374.11,compra
132,2023-08-24,111.03,compra
132,2023-09-25,27.41,compra
132,2023-09-05,216.09,compra
132,2023-09-18,175.73,mensalidade
132,2023-09-28,127.65,compra
132,2023-10-02,120.33,compra
132,2023-10-07,143.5,compra
132,2023-10-05,21.68,cashback
132,2023-10-02,17.69,cashback
132,2023-11-06,190.01,compra
132,2023-11-02,189.96,mensalidade
132,2023-12-09,220.76,mensalidade
132,2023-12-06,245.1,compra
132,2023-12-23,96.8,compra
132,2023-12-15,164.63,compra
133,2022-06-12,0.17,cashback
133,2022-07-07,240.77,mensalidade
133,2022-06-24,96.25,compra
133,2022-06-10,26.06,cashback
133,2022-07-20,95.59,mensalidade
133,2022-07-31,179.89,compra
133,2022-07-26,128.99,compra
133,2022-07-24,116.31,mensalidade
133,2022-08-24,185.83,compra
133,2022-08-12,245.86,compra
133,2022-09-05,127.16,compra
133,2022-09-01,253.99,mensalidade
133,2022-09-12,92.88,compra
133,2022-09-20,247.2,compra
133,2022-10-15,158.46,compra
133,2022-11-14,174.84,compra
133,2022-12-05,60.78,compra
133,2022-11-14,113.17,compra
133,2023-01-04,147.76,mensalidade
133,2022-12-17,235.54,mensalidade
133,2022-12-27,133.34,compra
133,2023-01-06,86.98,mensalidade
133,2022-12-30,-168.1,reembolso
133,2023-01-15,307.08,compra
133,2023-01-27,176.81,compra
133,2023-01-09,132.45,compra
133,2023-01-25,168.79,compra
133,2023-02-02,8.2,cashback
133,2023-02-14,266.36,compra
133,2023-02-22,264.72,compra
133,2023-02-11,79.07,mensalidade
133,2023-02-16,262.35,compra
133,2023-03-05,169.62,compra
133,2023-03-30,204.21,mensalidade
133,2023-03-12,149.39,mensalidade
133,2023-04-06,155.26,compra
133,2023-03-19,10.19,cashback
133,2023-04-18,80.18,compra
133,2023-05-21,76.39,compra
133,2023-06-27,238.22,mensalidade
133,2023-06-12,164.23,compra
133,2023-07-05,8.34,cashback
133,2023-07-13,157.63,compra
133,2023-07-09,23.82,compra
133,2023-07-11,81.98,compra
133,2023-09-04,246.91,mensalidade
133,2023-08-31,109.56,compra
133,2023-08-30,235.48,compra
133,2023-08-24,142.91,mensalidade
133,2023-09-29,204.78,compra
133,2023-09-17,63.84,compra
133,2023-09-28,191.7,mensalidade
133,2023-09-30,16.75,compra
133,2023-10-19,116.28,compra
133,2023-11-29,251.78,mensalidade
133,2023-12-23,152.58,compra
133,2023-12-19,78.49,compra
133,2024-01-01,243.98,compra
133,2024-01-01,319.28,compra
133,2024-01-03,13.04,cashback
134,2022-04-25,28.53,mensalidade
134,2022-04-27,153.7,compra
134,2022-05-18,209.91,mensalidade
134,2022-04-22,13.46,cashback
134,2022-05-16,8.27,mensalidade
134,2022-05-31,201.12,compra
134,2022-06-15,93.32,compra
134,2022-05-22,11.52,cashback
134,2022-07-08,31.76,mensalidade
134,2022-08-02,33.3,compra
134,2022-07-23,61.32,compra
134,2022-08-02,108.55,compra
134,2022-07-29,106.94,compra
134,2022-07-26,270.66,compra
134,2022-09-14,69.98,compra
134,2022-09-17,227.75,compra
134,2022-09-23,161.47,compra
134,2022-09-21,284.25,compra
134,2022-10-18,144.16,compra
134,2022-09-27,1.57,mensalidade
134,2022-11-02,137.2,mensalidade
134,2022-11-14,29.88,compra
134,2022-11-30,59.99,compra
134,2022-12-11,138.4,compra
134,2022-12-15,140.26,mensalidade
134,2022-12-11,224.73,mensalidade
134,2022-12-24,184.68,compra
134,2022-12-30,274.51,compra
134,2023-02-15,224.63,compra
134,2023-02-03,213.58,mensalidade
134,2023-02-13,310.51,mensalidade
134,2023-02-15,220.29,compra
134,2023-03-21,257.9,mensalidade
134,2023-03-14,24.22,compra
134,2023-03-12,125.4,compra
134,2023-04-01,181.2,compra
134,2023-04-11,155.99,compra
134,2023-05-17,90.71,mensalidade
134,2023-06-06,214.62,mensalidade
134,2023-05-27,234.59,compra
134,2023-06-05,143.53,compra
134,2023-07-19,12.93,cashback
134,2023-07-03,110.24,compra
134,2023-07-06,218.24,compra
134,2023-06-29,127.75,compra
134,2023-08-09,153.5,mensalidade
134,2023-08-03,247.82,compra
134,2023-07-23,173.21,compra
134,2023-08-14,153.51,mensalidade
134,2023-08-03,103.99,mensalidade
134,2023-09-09,149.05,compra
134,2023-08-26,9.29,cashback
134,2023-09-03,168.1,compra
